tweet_id	tweet_text	class_label
1064791908755550208	CNN: Schools will be closed on 11/26/18 due to California Wildfire. Heres a list of all schools closed that day :  Spread the news	caution_and_advice
1062856211794718721	California fires, a WARNING. This video is EIGHT MONTHS OLD!	caution_and_advice
1064886879827431426	The chart of California’s temperature steadily rising is terrifying. Climate change isn’t just real, it’s happening now, and it’s setting California on fire.	caution_and_advice
1061255941750964230	Red flag fire warnings for CA. Camp fire rages out of control nine fatalities and many structures destroyed.	caution_and_advice
1061379418692689925	The air quality throughout much of Northern and Southern California is pretty bad after all these wildfires. The sky is brown and the sun is orange. For the young, elderly, and those with health conditions such as asthma, try to stay indoors and close your windows.	caution_and_advice
1064228136710156288	@realDonaldTrump With the fires in California we have many displaced citizens that desperately need our help. If we can’t help them they will have to move to Tijuana.	displaced_people_and_evacuations
1064236397433888768	World War II veteran adopted by California couple after wildfires displace him  #FoxNews There is still good in this world after all.	displaced_people_and_evacuations
1064754270048796672	This is a congresswoman from California. She is worried about the invaders. She should be worried about the fire victims, veterans, and the homeless. And maybe if she solves those issues, she can get the shit off the sidewalks. @KamalaHarris @RepMaxineWaters	displaced_people_and_evacuations
1065447627574009856	Heavy rain is forecast in California beginning today, including in areas recently devastated by wildfires, making the risk of mudslides and flash flooding high. Make sure to heed all evacuation orders by local officials, and please stay safe.	displaced_people_and_evacuations
1065075801870266368	This is true in almost all evacuations. Same thing for prisoners.	displaced_people_and_evacuations
1064431837366312960	Yes, What a name  for a town all but destroyed by fire in California. Honestly, you cant make this stuff up. Gov. Brown looks like he wants to hit him on the head with a shovel. #FakePresident #@realDonaldTrump #ItsMuellerTime	infrastructure_and_utility_damage
1066511898932330497	The Camp Fire, which destroyed the historical mining town of Paradise, is the most deadly in state history, with 84 fatalities as of Friday, according to statistics from the California Department of Forestry and Fire Protection.	infrastructure_and_utility_damage
1065237582634672128	WATCH: @MegOliver flew over burned-out Paradise, California with @CAL_FIRE. The Camp Fire has destroyed more than 12,000 homes.	infrastructure_and_utility_damage
1061258388737351680	Camp Fire, Butte county , CA, 9 fatalities, 90,000 acres, 5% contained, 6454 homes destroyed, 15,000 structures threatened.	infrastructure_and_utility_damage
1061144968662704128	California Wildfires Destroy Town, Threatens Others And Forces Mass Evacuations   #trump #usa #law	infrastructure_and_utility_damage
1061193128798023680	At least nine people have been killed in an angry fire since Thursday in North California, while in the south, the famous resort of Malibu is threatened by another hotbed that spreads rapidly. Numerous vehicles found wrecked, abandoned &amp; burned on Skyway in Paradise, CA #CampFire	injured_or_dead_people
1061279326518304768	At least 9 dead in California wildfires as tens of thousands flee homes  via @nbcnews	injured_or_dead_people
1064304887524134913	The death toll in the Northern California wildfire is now 76, and officials are still looking for victims:	injured_or_dead_people
1062978996584022016	USA FIRES - Death toll from California wildfires climbs to 51	injured_or_dead_people
1061167408319262723	At least 9 people dead, thousands of homes destroyed in 3 dangerous wildfires burning across California David McNew/Getty Images California is dealing with several dangerous wildfires. The Woolsey and Hill fires are burning on the outskirts of LA, and the Camp Fire in nort	injured_or_dead_people
1061846488924311552	RT @SkyeHal70805391: #California latest: Hundreds missing as death toll rises from deadliest #Wildfire on record	missing_or_found_people
1062064718049931264	California wildfires claim dozens of lives, hundreds still missing	missing_or_found_people
1064220442066530304	More Than 1,000 People Are Now Missing In The California Wildfires As Death Toll Rises - Refinery29	missing_or_found_people
1064105673716314112	RT @Reuters: Rain on the way as search for missing continues after California wildfires	missing_or_found_people
1064156301448568833	California wildfires: Number of missing leaps to 1,000 as death toll rises to 74 ahead of Trump visit  :Auto pickup by wikyou	missing_or_found_people
1061271621392953345	How about gun mismanagement causing more more deaths?	not_humanitarian
1064327482814464001	Pres Trump is spot on.. after living in California for 24 years, @POTUS is spot on in his comments. California needs more Park Rangers. Pay them to save your state if not expect more forest fires.	not_humanitarian
1064132904765280256	There were never wildfires, earthquakes, floods, or asteroid impacts before the dawn of the internal combustion engine. Really.	not_humanitarian
1067303172660576256	@dutch163 @realDonaldTrump MILE WIDE CLEARING THROUGH FOREST IN CALIFORNIA TO PREVENT FIRES FROM JUMPING OVER &amp; THE SPREAD OF FIRES IS DESPERATELY NEEDED ! IT WOULD BE COSTLY BUT EFFECTIVE WAY TO SPARE HOMES, BUSINESSES, &amp; HUMAN LIVES ! CUTTING MANY PATHS TO PREVENT FAST MOVING FIRES IN CALIFORNIA !	not_humanitarian
1064303237770076160	There are fewer fires in California today than there were 100 years ago, burning half as many acres, explain that?	not_humanitarian
1065255946748862465	New post (Heavy rains expected to hinder search for victims of California wildfire) has been published on Daily top pop -	other_relevant_information
1067054800272064512	California Fires: We Know How to Keep Cities From Burning  #feedly	other_relevant_information
1065152753834622976	Man Shares Tragic Before &amp; After Photos Of His Tiny DIY House After California Wildfires (10 Pics)	other_relevant_information
1066033845882028032	California Governor Jerry Brown wildfires threaten our whole way of life” urges efforts to slow man-made climate change	other_relevant_information
1064146025307430912	ᾒ1Trump blames poor forest management on the California fires says if forest areas had been raked out, you wouldnt have the fires.	other_relevant_information
1061295892647632899	Dear friends, as you may already have heardthe fires in California are no joke! Please help in any way you are able to. We really appreciate your kindness at this time	requests_or_urgent_needs
1063174489104617472	So I need a good tent/blanket company who wants to donate to #bstrong to aid the California fire victims. Bring it on! #thisisacrisis Also, the most touching thing is the people donating $1. EVERY cent counts in a disaster. Thank you for being included and connected to this aid.	requests_or_urgent_needs
1061719761178918912	#CalFire Needs for the temporarily displaced people/fams/babies	requests_or_urgent_needs
1061718708761047041	If anyone can please help my brother &amp; his family they lost everything in the Camp Fire in Paradise,Ca	requests_or_urgent_needs
1064390235793104896	RT @rebelbabe61: PLEASE HELP OUR AMERICAN FIRE VICTIMS IMMEDIATELY @fema @realDonaldTrump @JerryBrownGov	requests_or_urgent_needs
